Start Time,End Time,Sleep
10/01/2020 08:29,10/01/2020 08:30,Wake
10/01/2020 08:30,10/01/2020 08:30,Wake
10/01/2020 08:30,10/01/2020 08:31,Wake
10/01/2020 08:31,10/01/2020 08:31,Wake
10/01/2020 08:31,10/01/2020 08:32,Wake
10/01/2020 08:32,10/01/2020 08:32,Wake
10/01/2020 08:32,10/01/2020 08:33,Wake
10/01/2020 08:33,10/01/2020 08:33,Wake
10/01/2020 08:33,10/01/2020 08:34,Wake
10/01/2020 08:34,10/01/2020 08:34,Wake
10/01/2020 08:34,10/01/2020 08:35,Wake
10/01/2020 08:35,10/01/2020 08:35,Wake
10/01/2020 08:35,10/01/2020 08:36,Wake
10/01/2020 08:36,10/01/2020 08:36,Wake
10/01/2020 08:36,10/01/2020 08:37,Wake
10/01/2020 08:37,10/01/2020 08:37,Wake
10/01/2020 08:37,10/01/2020 08:38,Wake
10/01/2020 08:38,10/01/2020 08:38,Wake
10/01/2020 08:38,10/01/2020 08:39,Wake
10/01/2020 08:39,10/01/2020 08:39,Wake
10/01/2020 08:39,10/01/2020 08:40,Wake
10/01/2020 08:40,10/01/2020 08:40,Wake
10/01/2020 08:40,10/01/2020 08:41,Wake
10/01/2020 08:41,10/01/2020 08:41,Wake
10/01/2020 08:41,10/01/2020 08:42,Wake
10/01/2020 08:42,10/01/2020 08:42,Wake
10/01/2020 08:42,10/01/2020 08:43,Wake
10/01/2020 08:43,10/01/2020 08:43,Wake
10/01/2020 08:43,10/01/2020 08:44,Wake
10/01/2020 08:44,10/01/2020 08:44,Wake
10/01/2020 08:44,10/01/2020 08:45,Wake
10/01/2020 08:45,10/01/2020 08:45,Wake
10/01/2020 08:45,10/01/2020 08:46,Wake
10/01/2020 08:46,10/01/2020 08:46,Wake
10/01/2020 08:46,10/01/2020 08:47,Wake
10/01/2020 08:47,10/01/2020 08:47,Wake
10/01/2020 08:47,10/01/2020 08:48,Wake
10/01/2020 08:48,10/01/2020 08:48,Wake
10/01/2020 08:48,10/01/2020 08:49,Wake
10/01/2020 08:49,10/01/2020 08:49,Wake
10/01/2020 08:49,10/01/2020 08:50,Wake
10/01/2020 08:50,10/01/2020 08:50,Wake
